Customer ID,Claim History,Previous Claims History,Credit Score,Driving Record
2050,3,2,585,Clean
85151,2,1,657,Accident
32802,0,2,690,Accident
23527,5,1,724,Major Violations
85791,4,0,563,Major Violations
18080,4,1,610,Clean
36555,0,1,663,Minor Violations
78195,5,3,640,Clean
26350,2,3,726,Major Violations
77166,3,1,521,Accident
66022,2,2,846,Clean
11280,0,0,717,Minor Violations
70575,5,0,678,Clean
47622,1,3,622,DUI
37234,0,2,632,DUI
3343,1,3,554,DUI
96780,0,2,528,Major Violations
75233,2,2,659,Major Violations
21305,0,2,820,Major Violations
73580,4,1,589,DUI
33873,1,1,690,DUI
18610,3,3,511,Major Violations
32001,5,1,584,Clean
5653,4,3,840,Clean
15134,3,2,631,DUI
78791,5,0,506,Major Violations
68881,3,3,664,Minor Violations
87106,0,1,755,DUI
85545,1,3,714,Clean
97903,5,1,580,Accident
67500,1,0,657,Clean
88401,3,3,604,Minor Violations
17058,0,1,618,DUI
78608,3,0,710,Clean
63275,5,1,611,Accident
80087,1,1,637,Accident
78112,1,2,570,Clean
52947,4,2,586,Minor Violations
42779,4,1,609,Major Violations
79791,2,2,514,Major Violations
83649,5,3,748,Accident
92162,3,3,572,DUI
2799,1,3,668,Clean
25098,4,3,746,Clean
58360,0,1,574,Clean
35376,2,2,589,Clean
5556,1,2,746,Major Violations
89542,0,2,647,Accident
27983,3,1,811,Major Violations
24358,3,2,610,Major Violations
75292,0,1,651,Accident
52397,1,1,800,DUI
69089,0,1,843,Accident
26673,0,3,700,DUI
32329,1,1,833,Clean
67221,5,1,587,Clean
67333,2,1,830,Minor Violations
23956,1,1,694,Major Violations
27499,5,3,722,Minor Violations
58561,4,1,623,Minor Violations
65288,4,0,556,Major Violations
72670,4,1,814,Clean
20270,0,1,505,Clean
21402,5,0,642,Clean
56683,4,1,582,Major Violations
42811,4,3,572,Clean
41092,1,3,600,Accident
28671,5,2,680,Minor Violations
62564,2,3,514,DUI
44919,1,2,585,Clean
23753,4,1,583,Clean
88312,0,0,579,Clean
41659,4,2,789,Accident
69018,4,1,683,Clean
44239,4,1,835,Clean
66886,3,3,744,Minor Violations
5029,5,0,673,Clean
16721,4,0,511,DUI
76211,0,3,625,DUI
64639,2,1,587,Minor Violations
10669,3,2,712,DUI
62278,4,1,766,Accident
35213,4,3,610,Clean
75946,0,1,770,DUI
83280,0,3,835,Clean
76557,0,2,715,Minor Violations
84095,2,1,679,DUI
45164,4,0,729,Major Violations
14354,4,2,745,Major Violations
66500,4,1,709,Clean
33069,2,1,738,Clean
89384,4,3,791,Major Violations
52420,0,3,692,Minor Violations
32984,4,3,584,Minor Violations
13117,2,0,680,Minor Violations
37742,4,3,831,Clean
36919,0,3,837,DUI
11428,5,2,594,Minor Violations
76737,3,0,760,DUI
36039,5,1,557,Minor Violations
84136,3,0,603,Clean
61685,0,1,829,Clean
72478,3,2,812,Major Violations
63100,0,1,558,Clean
12721,0,1,733,Major Violations
45527,4,3,624,Accident
86197,5,2,556,Clean
38656,0,3,718,Accident
54615,3,2,631,Minor Violations
46679,2,1,549,Clean
70143,4,1,837,Clean
4420,0,0,567,Clean
97134,2,1,603,Accident
88860,4,1,816,Clean
25488,2,1,788,Minor Violations
40968,1,2,804,Accident
99772,3,1,529,Accident
77179,0,2,594,Clean
22538,3,3,654,Minor Violations
15568,0,1,715,Accident
26112,4,3,703,DUI
4127,4,3,567,Major Violations
68648,0,3,557,Clean
60694,3,3,634,Minor Violations
89886,1,2,540,Major Violations
20584,4,3,663,DUI
66063,4,3,709,DUI
85963,5,2,538,Clean
72620,0,2,539,Clean
74515,0,2,562,Major Violations
87613,4,1,691,Major Violations
38421,3,1,701,Clean
25651,4,2,536,Minor Violations
16935,1,3,825,Clean
74428,3,0,732,Major Violations
71176,0,3,566,Clean
39272,3,3,512,DUI
66093,4,1,588,Major Violations
20402,0,1,550,Minor Violations
79098,0,3,649,Minor Violations
68715,3,1,596,Major Violations
82104,2,2,799,Major Violations
11196,2,3,841,Major Violations
66199,3,1,796,Accident
21412,1,2,538,Major Violations
45356,1,2,653,Clean
7542,3,1,769,Minor Violations
82663,3,1,753,DUI
90864,1,1,580,Major Violations
2711,0,0,769,Minor Violations
84310,3,3,637,Major Violations
64662,2,3,631,Major Violations
86683,0,3,718,Minor Violations
24113,5,2,799,Major Violations
9917,1,0,711,Accident
38024,5,1,523,Major Violations
36435,4,1,833,Minor Violations
38445,4,1,725,Clean
25177,3,3,835,Major Violations
12332,5,1,598,Clean
28087,5,1,686,DUI
75997,0,1,672,Clean
88050,5,2,665,DUI
65471,5,2,697,DUI
65306,3,1,657,DUI
25465,3,3,532,Clean
90353,2,1,788,Major Violations
45221,5,0,667,Accident
55957,3,3,577,Clean
10588,2,2,741,Clean
37042,0,3,815,DUI
83070,2,1,550,Clean
50703,4,3,718,Clean
53261,1,0,674,Major Violations
29476,2,0,503,Major Violations
73167,0,2,838,Major Violations
90328,0,2,514,Accident
68362,5,3,690,DUI
30660,5,3,697,DUI
27890,0,3,542,Accident
94637,3,3,841,DUI
93083,3,1,589,Accident
15584,2,2,566,Major Violations
95448,0,1,700,DUI
10325,3,1,554,Clean
37722,3,1,717,DUI
70677,3,0,626,Accident
86315,5,3,588,Clean
7623,4,2,830,Major Violations
36845,5,1,571,Major Violations
64240,3,3,769,Accident
95507,5,0,760,Accident
74946,5,1,718,Minor Violations
88122,0,3,563,Clean
4066,5,1,669,Major Violations
66399,0,0,574,Clean
63936,3,1,620,Clean
11417,4,3,634,Major Violations
12166,3,0,837,Clean
45852,4,3,678,Major Violations
86883,4,0,629,DUI
1750,0,3,668,DUI
94356,4,3,559,Major Violations
93978,2,1,716,Major Violations
76978,0,1,745,DUI
69884,2,2,817,DUI
49573,0,2,804,DUI
26822,3,1,577,Minor Violations
67449,0,1,527,Minor Violations
68149,5,1,625,Minor Violations
25184,1,3,590,Major Violations
65734,4,1,719,Major Violations
65916,4,1,762,Clean
43830,5,1,621,Accident
3330,5,3,836,Accident
99227,0,1,742,Minor Violations
26577,5,3,612,Major Violations
67093,0,2,589,Major Violations
69785,3,0,660,Major Violations
73653,0,0,820,Accident
61445,3,2,694,Clean
33754,1,3,546,Accident
4217,0,3,725,DUI
44723,5,3,648,Accident
65996,5,3,820,Clean
29293,4,2,561,Major Violations
81921,1,1,567,Accident
40626,4,0,727,Accident
82750,1,3,639,Minor Violations
69492,4,3,610,Major Violations
75092,1,3,725,Minor Violations
65772,5,0,562,Major Violations
52738,4,2,626,Clean
32680,1,3,803,Accident
44752,4,3,575,Clean
20564,0,2,804,Accident
78538,0,2,586,DUI
78394,0,3,714,Major Violations
52893,2,1,720,Major Violations
1553,2,3,589,Accident
36638,3,3,737,Minor Violations
38904,2,3,616,Minor Violations
81141,0,1,830,Minor Violations
75221,3,1,761,Clean
45278,5,2,730,Accident
95957,2,1,756,Clean
96856,0,1,703,Clean
38084,4,0,684,Clean
24283,5,3,556,DUI
98262,4,0,833,Clean
73908,4,1,622,DUI
93553,4,3,753,Clean
5354,4,2,666,DUI
37856,3,3,699,Clean
20377,4,0,662,DUI
65171,1,2,547,DUI
16170,0,1,539,Clean
35668,0,0,828,Minor Violations
55501,1,3,841,Accident
15339,3,1,584,Major Violations
95508,1,1,541,Clean
69422,1,0,639,DUI
21154,4,1,590,DUI
88090,4,1,535,Minor Violations
47714,3,3,603,Clean
54637,3,1,685,Minor Violations
79041,3,3,653,Minor Violations
62713,2,1,709,Clean
49387,0,3,575,Clean
70722,4,1,716,Clean
94765,0,2,793,Major Violations
65325,3,0,666,Major Violations
66755,2,3,755,Clean
40791,3,1,838,Major Violations
24095,1,1,833,DUI
77892,0,1,820,DUI
40511,3,1,834,DUI
34519,3,3,700,Minor Violations
75577,0,0,616,DUI
30081,4,3,731,Clean
72201,5,3,626,DUI
95232,3,1,841,Clean
23449,1,1,574,DUI
26897,3,0,713,Major Violations
29907,2,1,624,Minor Violations
85648,3,0,724,DUI
80861,4,3,624,Clean
83010,1,3,640,Major Violations
68847,2,1,528,DUI
56398,4,3,658,Major Violations
64918,4,3,622,Clean
21410,4,2,834,Clean
82221,1,2,836,Accident
3527,4,3,709,Major Violations
71833,3,1,539,DUI
52912,0,2,542,Accident
52299,2,2,746,Minor Violations
69148,0,2,586,Major Violations
96316,4,1,638,Major Violations
67977,5,3,555,Major Violations
74944,4,1,533,Major Violations
30706,4,2,591,Clean
90138,1,3,689,Accident
2737,2,3,648,Clean
11111,4,1,609,DUI
3012,3,3,652,Clean
34152,0,1,750,DUI
50710,5,0,530,Major Violations
40066,5,2,530,Major Violations
91024,5,3,793,Minor Violations
66348,4,0,602,DUI
13037,0,3,643,Minor Violations
55655,5,1,811,Clean
23889,1,1,821,Major Violations
87411,5,3,546,Accident
54070,4,0,709,Accident
63430,4,1,552,DUI
35512,4,1,744,Accident
61660,0,2,833,Accident
26689,4,3,659,DUI
13198,0,2,608,Clean
89881,5,3,820,Minor Violations
41359,0,3,536,Accident
48524,5,3,661,DUI
3904,4,2,740,Major Violations
20430,3,0,834,DUI
12276,3,1,647,DUI
38144,1,1,635,Major Violations
40668,3,3,673,Minor Violations
42169,5,1,640,Major Violations
6776,2,2,539,Accident
22812,3,1,623,Clean
35293,5,3,553,DUI
90600,0,3,666,Major Violations
25886,0,1,769,Major Violations
30389,4,0,641,Major Violations
45863,5,3,838,Major Violations
2369,4,3,668,Major Violations
67660,4,1,660,DUI
95923,3,2,649,Minor Violations
13378,0,3,831,Clean
33474,0,3,577,Clean
67162,3,2,597,Clean
98104,5,2,506,Major Violations
63270,0,3,728,Clean
52725,3,3,663,Major Violations
72522,4,0,631,Major Violations
22896,1,3,610,Accident
68327,3,3,613,Major Violations
60003,4,1,689,Minor Violations
4969,4,1,638,Clean
95178,0,1,765,DUI
35131,5,2,803,DUI
86824,0,3,739,Major Violations
3137,0,3,764,Minor Violations
90531,5,2,527,Clean
76303,1,2,536,Major Violations
40434,3,3,655,Clean
72623,1,3,822,Accident
71022,5,0,686,Clean
75084,0,3,690,DUI
24332,3,3,708,Major Violations
1986,0,2,507,Minor Violations
23650,4,3,573,Major Violations
38359,3,3,722,DUI
12060,0,2,590,Minor Violations
88306,0,3,730,Accident
86873,1,3,571,Major Violations
62606,1,2,836,Accident
33414,3,2,622,Clean
79911,2,0,552,Major Violations
33692,1,3,644,Clean
74143,2,3,710,Accident
23129,0,1,565,Accident
72261,5,0,759,Major Violations
33627,0,3,766,Major Violations
38160,4,1,509,Accident
6011,1,0,521,Minor Violations
73248,2,1,538,DUI
4321,3,1,645,Minor Violations
66622,2,1,837,Clean
90365,0,2,592,Major Violations
95597,1,3,691,Clean
44566,1,3,722,DUI
75576,5,3,527,Clean
61829,0,0,560,Clean
37315,3,1,643,Major Violations
51081,4,2,801,Minor Violations
76071,4,1,708,Clean
22517,2,3,721,Major Violations
64656,5,1,623,Major Violations
70272,1,3,545,Accident
39427,1,3,639,Clean
73066,2,1,619,DUI
12746,3,2,625,Clean
78291,4,2,654,Accident
79995,5,1,805,Major Violations
23557,0,1,764,Major Violations
74395,4,1,603,DUI
34322,0,1,692,Clean
24667,1,3,625,Minor Violations
72375,4,0,512,Minor Violations
6518,1,2,580,DUI
25646,3,1,812,Clean
90352,3,3,834,Minor Violations
69957,5,3,718,DUI
71263,0,2,805,Minor Violations
62780,3,0,530,Clean
28264,0,3,715,Accident
2822,0,3,706,Clean
85211,0,0,653,Clean
25974,1,3,507,DUI
4633,4,3,836,Clean
13948,4,2,789,Accident
35114,4,3,629,Major Violations
2264,0,3,826,Clean
41920,2,1,769,Major Violations
65188,2,2,735,Clean
32456,0,3,627,Major Violations
33621,3,3,833,Major Violations
74095,3,1,826,Clean
67345,4,1,641,Clean
64480,2,3,507,Minor Violations
21342,3,2,818,Major Violations
60043,2,3,777,Minor Violations
65439,5,3,692,Minor Violations
85357,4,3,623,Major Violations
13006,4,1,550,Major Violations
1286,4,1,667,Clean
80811,5,3,574,Major Violations
65854,0,2,747,DUI
23694,3,1,811,Accident
32581,5,1,620,Minor Violations
12632,4,1,728,Clean
48473,3,1,649,Clean
25123,3,0,546,Accident
11582,4,2,763,Accident
13500,3,1,780,Accident
81032,3,3,733,Minor Violations
24781,5,2,819,Major Violations
95938,3,3,770,DUI
63320,0,0,659,Clean
88030,2,0,637,Minor Violations
29345,3,2,597,Major Violations
77067,4,2,769,DUI
44355,1,1,645,Major Violations
81442,3,0,511,Major Violations
68950,0,2,759,Clean
81384,0,2,670,Major Violations
74026,3,3,513,DUI
52752,4,2,660,Minor Violations
46204,0,1,654,Minor Violations
88839,0,0,562,Clean
82764,1,1,573,Major Violations
76986,3,1,571,Major Violations
3511,4,3,821,Major Violations
78130,5,3,571,DUI
24553,0,3,665,Major Violations
73508,1,1,758,Minor Violations
57511,4,3,568,Minor Violations
36354,4,3,535,Clean
34984,4,2,578,Clean
6416,4,3,839,Minor Violations
27365,2,0,722,Minor Violations
28985,4,3,576,Clean
73977,4,3,832,DUI
82086,2,1,558,Clean
35306,0,2,757,Clean
16184,0,2,647,Clean
23384,3,1,803,DUI
81733,1,3,511,Minor Violations
61344,4,0,797,Minor Violations
91287,2,1,668,Minor Violations
96811,3,1,548,Minor Violations
87162,4,1,540,Clean
35322,5,2,720,Clean
43552,0,2,555,Clean
54803,1,3,840,Clean
54637,5,3,708,Clean
39912,4,3,594,Clean
24798,4,3,587,Minor Violations
36807,4,2,699,Clean
73032,3,1,663,Clean
67078,0,3,776,DUI
46067,5,2,812,Major Violations
72375,4,3,598,Minor Violations
34106,1,1,769,Clean
87454,2,1,547,Clean
39355,5,3,720,Clean
67743,3,1,788,Clean
16899,4,3,611,Major Violations
86420,4,0,735,Accident
87984,3,3,642,Clean
78622,3,3,752,Clean
84724,4,1,590,DUI
97244,0,1,516,DUI
10982,4,3,576,DUI
12034,1,1,724,Major Violations
54614,0,1,511,DUI
78591,5,1,674,Major Violations
14708,5,1,734,Clean
21936,4,1,832,Accident
96477,0,3,823,Major Violations
27228,0,3,566,Accident
8712,3,1,532,Clean
44168,1,3,838,Clean
98745,5,3,714,DUI
64115,2,3,531,Accident
86676,5,3,510,Major Violations
87880,0,0,620,Major Violations
78144,5,2,636,Minor Violations
1841,1,3,698,Clean
41173,0,1,780,Major Violations
35897,5,1,833,Clean
75455,1,1,709,Clean
21768,0,0,662,Clean
67146,4,1,719,DUI
92169,5,2,661,DUI
45197,4,3,721,Clean
18382,1,2,723,Major Violations
85783,2,0,618,Major Violations
22387,3,1,814,Accident
4213,1,3,516,Accident
43288,5,2,723,Major Violations
67919,3,0,840,DUI
5628,3,3,576,Clean
31328,3,1,724,Major Violations
48551,4,1,826,Major Violations
43616,1,1,566,DUI
8519,3,3,692,Minor Violations
36852,2,0,706,Minor Violations
22487,4,0,728,Clean
71070,4,2,548,Minor Violations
10193,1,0,514,Clean
47925,0,1,521,DUI
4072,4,3,551,DUI
7068,3,3,562,Clean
6117,5,1,797,Clean
41175,3,0,655,Clean
70451,5,0,742,DUI
85501,1,3,623,Minor Violations
24720,5,0,647,Minor Violations
67208,0,0,808,Minor Violations
39568,3,3,668,Accident
89025,1,3,563,Major Violations
94807,3,1,701,Major Violations
66911,5,0,610,Clean
12674,3,3,553,Major Violations
23542,3,1,551,Clean
31449,4,1,639,Clean
55794,4,3,666,Clean
26063,0,3,795,Minor Violations
97931,1,3,586,Accident
52330,3,0,741,Clean
96041,0,1,569,Major Violations
34339,3,1,599,Accident
82179,1,1,513,Major Violations
11463,4,2,585,Minor Violations
4528,5,3,718,Accident
1861,5,2,785,Major Violations
88479,5,0,687,Accident
68153,3,3,713,Minor Violations
56139,3,3,727,Clean
48879,2,3,698,Accident
9506,0,3,541,Clean
994,2,2,716,DUI
61529,0,0,588,Minor Violations
30460,2,1,728,Major Violations
74405,0,2,779,Minor Violations
6511,3,1,574,Clean
72124,0,3,797,Clean
78419,3,3,539,Major Violations
62013,0,1,791,Accident
68629,5,0,569,Clean
83281,0,1,722,Clean
66583,5,1,533,Major Violations
75376,1,1,586,Minor Violations
35756,3,0,575,Clean
76004,0,1,787,DUI
2507,3,1,812,Accident
62090,2,1,731,Accident
77736,0,1,548,Minor Violations
77044,4,1,588,Clean
67960,0,3,811,DUI
40924,0,3,520,Clean
72918,0,1,753,Accident
36426,3,3,844,Minor Violations
87727,1,1,659,DUI
20826,2,2,628,Minor Violations
45696,4,1,507,Clean
44594,0,3,802,DUI
59285,0,3,724,Minor Violations
60560,5,1,598,DUI
26160,5,1,513,Clean
66074,5,3,709,Major Violations
96422,2,0,766,Accident
42900,0,1,511,Clean
44944,3,3,834,Clean
55496,2,3,795,Accident
3159,0,0,702,Clean
81868,1,3,758,Minor Violations
10307,3,1,712,DUI
86418,2,2,757,Minor Violations
2910,0,1,814,Accident
16346,0,1,580,DUI
86123,4,3,795,Clean
74906,3,3,691,DUI
33827,0,2,814,Accident
89070,1,3,567,DUI
3636,4,3,617,Clean
63990,3,1,767,Clean
38716,4,3,842,Clean
22806,3,3,637,Minor Violations
14681,4,3,712,Major Violations
31204,4,3,638,Accident
61239,3,1,556,Major Violations
47502,4,1,793,Major Violations
48614,1,3,714,DUI
4933,0,3,573,Clean
48994,1,0,541,DUI
26925,3,1,731,DUI
62507,0,3,648,Accident
47020,3,1,804,Major Violations
77956,4,2,824,Clean
23357,3,3,802,Accident
34463,0,1,556,DUI
46600,1,0,748,Clean
12979,4,1,801,Clean
95342,2,2,588,Accident
22075,4,1,815,Major Violations
46865,3,2,658,DUI
67365,5,3,793,DUI
47478,0,2,596,Major Violations
63311,1,2,684,DUI
22282,1,3,634,Accident
78633,3,1,524,Minor Violations
77437,0,1,584,Clean
79974,5,0,645,Major Violations
32977,1,3,508,Accident
45083,5,1,645,Clean
49315,4,3,637,Clean
2431,4,0,521,Clean
82962,4,3,727,Major Violations
85163,2,2,738,Accident
42009,0,1,726,Accident
56015,4,1,629,Major Violations
46376,5,2,655,Accident
11844,2,1,759,Minor Violations
72767,1,1,843,DUI
71255,2,2,716,Clean
33489,3,0,510,Major Violations
67360,4,1,717,Major Violations
1,4,0,514,Major Violations
37072,3,3,608,DUI
86684,5,0,758,Clean
16352,4,0,776,Major Violations
13942,4,3,604,Accident
10268,4,3,542,Accident
66526,4,2,757,DUI
36582,3,0,554,Clean
10529,3,2,513,DUI
52328,5,2,517,Major Violations
77942,3,1,650,DUI
75060,3,3,684,Accident
57945,5,1,644,Minor Violations
77705,1,0,678,Clean
84872,3,3,589,Major Violations
8441,1,0,836,Clean
27279,0,1,754,Major Violations
19600,5,0,648,Clean
27365,5,1,844,Major Violations
88986,3,2,679,Minor Violations
46584,4,3,727,Clean
73603,2,2,808,DUI
56360,4,0,686,DUI
98353,2,1,712,Major Violations
17697,3,3,644,Clean
18979,4,2,577,Accident
31648,4,0,543,Major Violations
87497,0,3,540,Major Violations
32335,4,3,773,Minor Violations
62076,3,3,545,Accident
47484,5,0,719,Clean
25531,1,1,718,Accident
43616,4,0,775,Clean
73858,3,3,724,Accident
82340,4,0,618,DUI
25480,5,1,754,Major Violations
67267,3,2,568,Accident
23173,3,0,731,Clean
11733,2,3,829,Major Violations
67661,5,1,529,DUI
56571,4,1,619,DUI
14793,5,0,617,Accident
65476,1,1,541,DUI
82871,3,0,666,Clean
36302,0,1,569,Major Violations
65280,0,3,837,Clean
23708,4,0,599,Clean
30843,2,3,688,Minor Violations
33072,3,0,656,Major Violations
2770,0,1,726,Clean
66240,3,0,539,DUI
75818,5,3,566,Minor Violations
76050,0,3,559,Major Violations
35615,2,1,791,Clean
79746,5,2,837,Clean
21585,5,3,793,Clean
72236,0,3,720,Major Violations
80862,4,1,580,Major Violations
18759,3,1,719,Major Violations
24773,4,0,724,Clean
97455,0,2,715,Major Violations
86993,3,2,774,Major Violations
70468,0,3,838,Major Violations
30995,0,3,743,Clean
13741,1,1,684,Clean
64866,2,2,709,Accident
86274,4,0,618,Accident
95905,1,2,676,DUI
88056,3,3,767,Major Violations
77721,4,0,716,DUI
9510,3,3,569,Accident
3080,1,1,603,Clean
82576,3,3,569,Minor Violations
54251,4,1,712,Clean
71361,3,1,578,Clean
33874,2,3,661,Major Violations
31135,1,3,505,Clean
7833,3,3,705,Minor Violations
35174,1,3,652,Major Violations
87978,5,2,550,DUI
39614,1,2,714,Clean
1,1,0,683,Major Violations
42080,5,3,710,DUI
28133,4,1,640,DUI
76833,0,1,676,Major Violations
11051,4,1,663,Accident
37939,1,3,749,Major Violations
88017,0,1,777,DUI
82191,4,0,547,Major Violations
90378,1,3,815,Major Violations
36478,3,3,794,Major Violations
93731,2,1,642,Clean
40868,4,3,523,Clean
23303,3,0,654,Clean
43368,2,1,529,Clean
12510,5,1,624,Clean
68277,4,3,533,Major Violations
45371,0,2,845,Clean
52963,5,2,573,Clean
77646,3,2,547,Major Violations
73968,4,1,810,Clean
80847,0,3,653,Minor Violations
93748,1,3,573,Major Violations
65674,5,1,829,Accident
86522,0,3,638,Major Violations
85339,4,3,842,Clean
71847,5,1,601,Major Violations
86571,3,2,724,DUI
60160,5,1,715,DUI
88781,2,3,574,Clean
37961,0,3,666,Minor Violations
95457,0,3,794,DUI
90199,4,0,518,Major Violations
32879,0,2,615,Accident
65349,3,1,615,Minor Violations
77157,0,2,753,Clean
3556,4,2,811,Minor Violations
24615,2,1,562,Major Violations
22933,0,3,615,Major Violations
13435,4,3,612,Minor Violations
89268,4,1,670,Accident
91350,1,1,555,Clean
87526,0,1,596,Clean
59780,0,1,739,Minor Violations
28606,3,1,618,Accident
30590,4,2,516,Clean
50187,0,2,787,DUI
65781,2,3,672,Minor Violations
23059,4,1,626,Clean
52065,2,2,846,Major Violations
